dateTime,bikesInUsage,electricalBikesInUsage,mechanicalBikesInUsage,is_weekend_or_bank_holiday,is_eve_of_weekend_or_bank_holiday,time_of_day,temperature_2m,rain
2018-09-02 06:00:00,79.0,2.5,76.5,True,False,Morning,20.14,0.1
2018-09-02 07:00:00,75.5,2.0,73.5,True,False,Morning,20.689999,0.0
2018-09-02 08:00:00,97.75,1.5,96.25,True,False,Morning,21.439999,0.0
2018-09-02 09:00:00,138.0,1.5,136.5,True,False,Morning,22.34,0.0
2018-09-02 10:00:00,190.5,3.0,187.5,True,False,Morning,23.39,0.0
2018-09-02 11:00:00,271.5,4.75,266.75,True,False,Morning,24.14,0.0
2018-09-02 12:00:00,312.0,4.5,307.5,True,False,Afternoon,25.49,0.0
2018-09-02 13:00:00,382.75,8.25,374.5,True,False,Afternoon,25.14,0.0
2018-09-02 14:00:00,409.25,4.75,404.5,True,False,Afternoon,25.24,0.0
2018-09-02 15:00:00,344.5,3.25,341.25,True,False,Afternoon,24.789999,0.0
2018-09-02 16:00:00,404.0,5.25,398.75,True,False,Afternoon,24.59,0.0
2018-09-02 17:00:00,439.75,7.25,432.5,True,False,Afternoon,24.289999,0.0
2018-09-02 18:00:00,511.5,7.0,504.5,True,False,Evening,23.539999,0.0
2018-09-02 19:00:00,489.75,7.5,482.25,True,False,Evening,22.539999,0.0
2018-09-02 20:00:00,483.25,8.0,475.25,True,False,Evening,22.24,0.0
2018-09-02 21:00:00,380.25,6.75,373.5,True,False,Evening,22.09,0.0
2018-09-02 22:00:00,250.75,6.0,244.75,True,False,Evening,22.09,0.0
2018-09-02 23:00:00,212.5,3.75,208.75,True,False,Evening,21.789999,0.0
2018-09-03 00:00:00,199.25,5.25,194.0,False,False,Night,21.189999,0.0
2018-09-03 01:00:00,122.75,2.75,120.0,False,False,Night,21.34,1.2
2018-09-03 02:00:00,46.0,2.5,43.5,False,False,Night,21.14,0.6
2018-09-03 03:00:00,17.75,2.0,15.75,False,False,Night,21.09,0.4
2018-09-03 04:00:00,16.0,2.0,14.0,False,False,Night,21.189999,0.2
2018-09-03 05:00:00,41.75,2.25,39.5,False,False,Night,21.289999,0.1
2018-09-03 06:00:00,111.25,3.5,107.75,False,False,Morning,21.34,0.1
2018-09-03 07:00:00,398.5,4.5,394.0,False,False,Morning,21.89,0.2
2018-09-03 08:00:00,747.25,16.0,731.25,False,False,Morning,22.189999,0.4
2018-09-03 09:00:00,541.25,12.25,529.0,False,False,Morning,22.74,0.5
2018-09-03 10:00:00,331.25,4.25,327.0,False,False,Morning,23.64,0.5
2018-09-03 11:00:00,319.75,3.0,316.75,False,False,Morning,23.99,0.5
2018-09-03 12:00:00,340.5,2.5,338.0,False,False,Afternoon,25.99,0.6
2018-09-03 13:00:00,419.75,3.5,416.25,False,False,Afternoon,26.189999,0.3
2018-09-03 14:00:00,524.5,4.0,520.5,False,False,Afternoon,25.84,0.5
2018-09-03 15:00:00,524.5,6.0,518.5,False,False,Afternoon,25.789999,0.5
2018-09-03 16:00:00,510.5,9.5,501.0,False,False,Afternoon,25.189999,0.4
2018-09-03 17:00:00,647.25,12.25,635.0,False,False,Afternoon,23.24,2.3
2018-09-03 18:00:00,910.25,18.5,891.75,False,False,Evening,22.24,0.0
2018-09-03 19:00:00,853.75,16.5,837.25,False,False,Evening,21.689999,0.0
2018-09-03 20:00:00,696.5,7.0,689.5,False,False,Evening,21.24,0.0
2018-09-03 21:00:00,480.5,6.5,474.0,False,False,Evening,20.64,0.0
2018-09-03 22:00:00,339.0,7.25,331.75,False,False,Evening,20.74,0.0
2018-09-03 23:00:00,221.5,5.0,216.5,False,False,Evening,20.64,0.0
2018-09-04 00:00:00,175.75,3.25,172.5,False,False,Night,21.789999,0.0
2018-09-04 01:00:00,116.0,3.25,112.75,False,False,Night,20.39,7.0
2018-09-04 02:00:00,45.25,4.5,40.75,False,False,Night,20.689999,0.0
2018-09-04 03:00:00,20.0,3.75,16.25,False,False,Night,20.24,0.0
2018-09-04 04:00:00,19.0,3.0,16.0,False,False,Night,20.189999,0.3
2018-09-04 05:00:00,42.25,3.0,39.25,False,False,Night,20.289999,0.1
2018-09-04 06:00:00,114.5,4.25,110.25,False,False,Morning,20.539999,0.0
2018-09-04 07:00:00,433.5,5.5,428.0,False,False,Morning,21.74,0.0
2018-09-04 08:00:00,848.5,19.25,829.25,False,False,Morning,23.09,0.0
2018-09-04 09:00:00,616.5,13.0,603.5,False,False,Morning,24.34,0.0
2018-09-04 10:00:00,359.25,5.75,353.5,False,False,Morning,24.64,0.0
2018-09-04 11:00:00,365.25,6.0,359.25,False,False,Morning,25.64,0.0
2018-09-04 12:00:00,378.0,1.5,376.5,False,False,Afternoon,25.74,0.0
2018-09-04 13:00:00,445.5,2.5,443.0,False,False,Afternoon,25.539999,0.0
2018-09-04 14:00:00,540.25,4.0,536.25,False,False,Afternoon,24.939999,0.0
2018-09-04 15:00:00,540.5,4.5,536.0,False,False,Afternoon,25.14,0.0
2018-09-04 16:00:00,516.5,6.25,510.25,False,False,Afternoon,24.789999,0.0
2018-09-04 17:00:00,674.75,7.75,667.0,False,False,Afternoon,23.89,0.0
2018-09-04 18:00:00,956.25,12.75,943.5,False,False,Evening,22.84,0.0
2018-09-04 19:00:00,875.75,9.5,866.25,False,False,Evening,22.24,0.0
2018-09-04 20:00:00,705.75,8.5,697.25,False,False,Evening,21.689999,0.0
2018-09-04 21:00:00,543.75,5.5,538.25,False,False,Evening,21.24,0.0
2018-09-04 22:00:00,344.0,2.75,341.25,False,False,Evening,21.99,0.0
2018-09-04 23:00:00,274.75,3.25,271.5,False,False,Evening,20.439999,0.0
2018-09-05 00:00:00,248.25,4.75,243.5,False,False,Night,20.939999,0.0
2018-09-05 01:00:00,146.0,3.0,143.0,False,False,Night,20.789999,0.0
2018-09-05 02:00:00,60.25,2.5,57.75,False,False,Night,20.64,0.0
2018-09-05 03:00:00,21.0,1.0,20.0,False,False,Night,20.09,0.0
2018-09-05 04:00:00,18.5,1.0,17.5,False,False,Night,19.89,0.0
2018-09-05 05:00:00,43.75,1.25,42.5,False,False,Night,19.689999,0.0
2018-09-05 06:00:00,108.75,1.75,107.0,False,False,Morning,20.039999,0.0
2018-09-05 07:00:00,409.25,5.25,404.0,False,False,Morning,22.39,0.0
2018-09-05 08:00:00,850.0,16.25,833.75,False,False,Morning,24.24,0.0
2018-09-05 09:00:00,616.5,13.75,602.75,False,False,Morning,25.09,0.0
2018-09-05 10:00:00,365.25,2.25,363.0,False,False,Morning,25.34,0.0
2018-09-05 11:00:00,369.75,1.75,368.0,False,False,Morning,25.74,0.0
2018-09-05 12:00:00,395.0,0.75,394.25,False,False,Afternoon,25.939999,0.0
2018-09-05 13:00:00,449.75,1.75,448.0,False,False,Afternoon,26.64,0.1
2018-09-05 14:00:00,541.0,4.5,536.5,False,False,Afternoon,25.939999,0.3
2018-09-05 15:00:00,560.0,7.5,552.5,False,False,Afternoon,25.84,1.8
2018-09-05 16:00:00,527.75,4.25,523.5,False,False,Afternoon,24.49,1.2
2018-09-05 17:00:00,685.5,10.5,675.0,False,False,Afternoon,21.189999,0.9
2018-09-05 18:00:00,953.75,10.25,943.5,False,False,Evening,21.289999,1.2
2018-09-05 19:00:00,901.25,9.5,891.75,False,False,Evening,20.74,0.1
2018-09-05 20:00:00,740.0,7.75,732.25,False,False,Evening,20.84,0.0
2018-09-05 21:00:00,554.0,7.0,547.0,False,False,Evening,20.439999,0.0
2018-09-05 22:00:00,402.75,4.25,398.5,False,False,Evening,20.49,0.0
2018-09-05 23:00:00,307.25,3.75,303.5,False,False,Evening,20.39,0.0
2018-09-06 00:00:00,274.25,5.0,269.25,False,False,Night,19.689999,0.0
2018-09-06 01:00:00,170.25,2.0,168.25,False,False,Night,19.689999,1.2
2018-09-06 02:00:00,66.75,1.0,65.75,False,False,Night,19.34,5.2
2018-09-06 03:00:00,31.0,0.0,31.0,False,False,Night,19.24,1.8
2018-09-06 04:00:00,28.75,0.0,28.75,False,False,Night,19.24,0.1
2018-09-06 05:00:00,50.5,0.0,50.5,False,False,Night,18.84,0.0
2018-09-06 06:00:00,107.75,0.75,107.0,False,False,Morning,19.289999,0.0
2018-09-06 07:00:00,375.25,2.5,372.75,False,False,Morning,20.34,0.0
2018-09-06 08:00:00,806.5,13.5,793.0,False,False,Morning,21.59,0.0
2018-09-06 09:00:00,704.0,11.0,693.0,False,False,Morning,23.039999,0.0
2018-09-06 10:00:00,426.0,4.75,421.25,False,False,Morning,24.49,0.0
2018-09-06 11:00:00,426.25,2.5,423.75,False,False,Morning,23.789999,0.0
2018-09-06 12:00:00,490.5,2.75,487.75,False,False,Afternoon,24.039999,0.1
2018-09-06 13:00:00,573.25,3.75,569.5,False,False,Afternoon,25.289999,0.1
2018-09-06 14:00:00,683.5,9.75,673.75,False,False,Afternoon,23.789999,0.3
2018-09-06 15:00:00,650.0,6.25,643.75,False,False,Afternoon,23.439999,0.0
2018-09-06 16:00:00,642.5,7.0,635.5,False,False,Afternoon,23.49,0.0
2018-09-06 17:00:00,577.25,5.75,571.5,False,False,Afternoon,23.34,0.0
2018-09-06 18:00:00,479.5,4.0,475.5,False,False,Evening,22.74,0.0
2018-09-06 19:00:00,781.75,8.5,773.25,False,False,Evening,21.74,0.0
2018-09-06 20:00:00,518.25,3.25,515.0,False,False,Evening,20.89,0.0
2018-09-06 21:00:00,345.0,2.0,343.0,False,False,Evening,20.789999,0.0
2018-09-06 22:00:00,347.5,5.0,342.5,False,False,Evening,20.039999,0.0
2018-09-06 23:00:00,338.5,4.0,334.5,False,False,Evening,19.89,0.0
2018-09-07 00:00:00,310.75,2.5,308.25,False,True,Night,19.89,0.3
2018-09-07 01:00:00,183.75,1.75,182.0,False,True,Night,19.99,0.1
2018-09-07 02:00:00,111.75,1.0,110.75,False,True,Night,19.539999,0.2
2018-09-07 03:00:00,68.0,1.0,67.0,False,True,Night,19.24,0.0
2018-09-07 04:00:00,48.0,0.5,47.5,False,True,Night,18.789999,0.0
2018-09-07 05:00:00,78.0,0.0,78.0,False,True,Night,18.49,0.0
2018-09-07 06:00:00,141.25,0.25,141.0,False,True,Morning,18.74,0.0
2018-09-07 07:00:00,410.5,2.75,407.75,False,True,Morning,20.59,0.0
2018-09-07 08:00:00,781.0,10.75,770.25,False,True,Morning,22.39,0.0
2018-09-07 09:00:00,604.75,8.5,596.25,False,True,Morning,23.939999,0.0
2018-09-07 10:00:00,375.5,3.0,372.5,False,True,Morning,24.89,0.0
2018-09-07 11:00:00,362.0,2.25,359.75,False,True,Morning,25.539999,0.1
2018-09-07 12:00:00,396.0,3.0,393.0,False,True,Afternoon,24.24,0.1
2018-09-07 13:00:00,464.75,3.5,461.25,False,True,Afternoon,25.59,0.1
2018-09-07 14:00:00,644.0,7.0,637.0,False,True,Afternoon,25.39,0.4
2018-09-07 15:00:00,700.5,9.25,691.25,False,True,Afternoon,25.34,0.0
2018-09-07 16:00:00,581.0,8.5,572.5,False,True,Afternoon,24.99,0.0
2018-09-07 17:00:00,635.5,9.5,626.0,False,True,Afternoon,24.39,0.0
2018-09-07 18:00:00,722.25,6.25,716.0,False,True,Evening,23.189999,0.0
2018-09-07 19:00:00,683.75,5.5,678.25,False,True,Evening,21.89,0.0
2018-09-07 20:00:00,615.5,9.75,605.75,False,True,Evening,23.14,0.0
2018-09-07 21:00:00,471.25,8.5,462.75,False,True,Evening,22.89,0.0
2018-09-07 22:00:00,236.75,3.5,233.25,False,True,Evening,20.189999,0.0
2018-09-07 23:00:00,171.5,2.75,168.75,False,True,Evening,20.34,0.0
2018-09-08 00:00:00,215.75,4.5,211.25,True,True,Night,19.84,0.0
2018-09-08 01:00:00,205.25,5.0,200.25,True,True,Night,19.39,0.0
2018-09-08 02:00:00,142.25,3.25,139.0,True,True,Night,19.289999,0.0
2018-09-08 03:00:00,120.5,2.75,117.75,True,True,Night,18.89,0.0
2018-09-08 04:00:00,77.25,2.0,75.25,True,True,Night,18.99,0.0
2018-09-08 05:00:00,74.75,2.0,72.75,True,True,Night,18.789999,0.0
2018-09-08 06:00:00,102.5,2.5,100.0,True,True,Morning,19.039999,0.0
2018-09-08 07:00:00,109.75,2.25,107.5,True,True,Morning,20.99,0.0
2018-09-08 08:00:00,145.75,4.0,141.75,True,True,Morning,22.34,0.2
2018-09-08 09:00:00,213.25,3.0,210.25,True,True,Morning,23.539999,0.1
2018-09-08 10:00:00,274.25,3.25,271.0,True,True,Morning,24.189999,0.5
2018-09-08 11:00:00,342.75,6.0,336.75,True,True,Morning,24.34,0.2
2018-09-08 12:00:00,392.25,4.75,387.5,True,True,Afternoon,24.24,0.1
2018-09-08 13:00:00,415.25,3.5,411.75,True,True,Afternoon,25.14,0.0
2018-09-08 14:00:00,400.5,4.25,396.25,True,True,Afternoon,24.64,0.1
2018-09-08 15:00:00,348.25,3.5,344.75,True,True,Afternoon,24.64,0.0
2018-09-08 16:00:00,384.25,2.0,382.25,True,True,Afternoon,24.439999,0.1
2018-09-08 17:00:00,401.5,8.0,393.5,True,True,Afternoon,24.34,0.0
2018-09-08 18:00:00,441.5,2.75,438.75,True,True,Evening,23.24,0.0
2018-09-08 19:00:00,484.0,4.75,479.25,True,True,Evening,23.689999,0.0
2018-09-08 20:00:00,455.75,3.75,452.0,True,True,Evening,21.84,0.0
2018-09-08 21:00:00,376.5,1.25,375.25,True,True,Evening,21.09,0.0
2018-09-08 22:00:00,281.25,1.25,280.0,True,True,Evening,21.09,0.0
2018-09-08 23:00:00,273.75,3.25,270.5,True,True,Evening,20.689999,0.0
2018-09-09 00:00:00,263.5,5.0,258.5,True,False,Night,20.89,0.0
2018-09-09 01:00:00,192.75,4.0,188.75,True,False,Night,20.64,0.0
2018-09-09 02:00:00,143.75,2.25,141.5,True,False,Night,20.439999,0.0
2018-09-09 03:00:00,128.25,2.0,126.25,True,False,Night,20.24,0.3
2018-09-09 04:00:00,103.25,0.75,102.5,True,False,Night,20.09,0.7
2018-09-09 05:00:00,84.5,0.25,84.25,True,False,Night,19.89,0.0
2018-09-09 06:00:00,87.5,0.75,86.75,True,False,Morning,20.09,0.0
2018-09-09 07:00:00,96.5,0.25,96.25,True,False,Morning,21.539999,0.0
2018-09-09 08:00:00,100.25,0.75,99.5,True,False,Morning,23.039999,0.0
2018-09-09 09:00:00,140.5,1.0,139.5,True,False,Morning,24.689999,0.0
2018-09-09 10:00:00,192.75,0.75,192.0,True,False,Morning,25.59,0.0
2018-09-09 11:00:00,272.75,2.0,270.75,True,False,Morning,25.689999,0.1
2018-09-09 12:00:00,315.5,3.0,312.5,True,False,Afternoon,25.439999,0.1
2018-09-09 13:00:00,344.5,3.75,340.75,True,False,Afternoon,24.24,2.1
2018-09-09 14:00:00,353.0,1.75,351.25,True,False,Afternoon,23.789999,1.4
2018-09-09 15:00:00,285.0,3.0,282.0,True,False,Afternoon,24.14,0.1
2018-09-09 16:00:00,325.0,1.75,323.25,True,False,Afternoon,24.14,0.0
2018-09-09 17:00:00,367.5,4.0,363.5,True,False,Afternoon,23.289999,0.5
2018-09-09 18:00:00,388.25,6.25,382.0,True,False,Evening,22.189999,0.3
2018-09-09 19:00:00,423.75,2.75,421.0,True,False,Evening,21.49,0.0
2018-09-09 20:00:00,445.25,4.0,441.25,True,False,Evening,21.289999,0.0
2018-09-09 21:00:00,345.75,3.0,342.75,True,False,Evening,20.939999,0.0
2018-09-09 22:00:00,261.5,2.25,259.25,True,False,Evening,20.34,0.0
2018-09-09 23:00:00,227.5,1.25,226.25,True,False,Evening,19.689999,0.0
2018-09-10 00:00:00,192.75,3.25,189.5,False,True,Night,21.74,0.0
2018-09-10 01:00:00,133.75,2.5,131.25,False,True,Night,21.289999,0.0
2018-09-10 02:00:00,46.0,0.5,45.5,False,True,Night,21.09,0.1
2018-09-10 03:00:00,15.0,0.0,15.0,False,True,Night,20.939999,0.0
2018-09-10 04:00:00,14.0,0.0,14.0,False,True,Night,20.99,0.0
2018-09-10 05:00:00,36.25,0.0,36.25,False,True,Night,20.84,0.0
2018-09-10 06:00:00,90.25,1.0,89.25,False,True,Morning,20.84,0.0
2018-09-10 07:00:00,305.0,2.5,302.5,False,True,Morning,22.49,0.0
2018-09-10 08:00:00,598.5,10.0,588.5,False,True,Morning,23.289999,0.0
2018-09-10 09:00:00,454.25,7.25,447.0,False,True,Morning,23.74,0.0
2018-09-10 10:00:00,291.75,2.0,289.75,False,True,Morning,24.74,0.0
2018-09-10 11:00:00,313.75,1.75,312.0,False,True,Morning,24.439999,0.0
2018-09-10 12:00:00,346.75,1.25,345.5,False,True,Afternoon,24.74,0.0
2018-09-10 13:00:00,413.25,2.75,410.5,False,True,Afternoon,24.789999,0.1
2018-09-10 14:00:00,460.0,5.0,455.0,False,True,Afternoon,23.439999,0.6
2018-09-10 15:00:00,448.5,6.25,442.25,False,True,Afternoon,22.689999,0.8
2018-09-10 16:00:00,434.75,9.0,425.75,False,True,Afternoon,22.939999,0.5
2018-09-10 17:00:00,576.75,7.0,569.75,False,True,Afternoon,22.689999,0.2
2018-09-10 18:00:00,768.5,11.75,756.75,False,True,Evening,21.939999,0.0
2018-09-10 19:00:00,710.0,8.25,701.75,False,True,Evening,21.24,0.0
2018-09-10 20:00:00,656.25,8.75,647.5,False,True,Evening,20.64,0.0
2018-09-10 21:00:00,494.75,4.75,490.0,False,True,Evening,20.289999,0.0
2018-09-10 22:00:00,376.0,4.0,372.0,False,True,Evening,19.59,0.0
2018-09-10 23:00:00,296.25,4.5,291.75,False,True,Evening,19.189999,0.0
2018-09-11 00:00:00,245.75,5.5,240.25,True,False,Night,20.539999,0.0
2018-09-11 01:00:00,177.0,4.25,172.75,True,False,Night,19.59,0.0
2018-09-11 02:00:00,124.75,1.0,123.75,True,False,Night,19.84,0.0
2018-09-11 03:00:00,111.5,1.5,110.0,True,False,Night,20.09,0.0
2018-09-11 04:00:00,68.25,0.5,67.75,True,False,Night,19.84,0.0
2018-09-11 05:00:00,69.0,0.5,68.5,True,False,Night,19.64,0.0
2018-09-11 06:00:00,85.75,0.75,85.0,True,False,Morning,19.49,0.0
2018-09-11 07:00:00,127.25,1.0,126.25,True,False,Morning,21.289999,0.0
2018-09-11 08:00:00,209.75,3.0,206.75,True,False,Morning,24.14,0.0
2018-09-11 09:00:00,237.5,2.0,235.5,True,False,Morning,26.439999,0.0
2018-09-11 10:00:00,302.25,2.25,300.0,True,False,Morning,27.49,0.0
2018-09-11 11:00:00,367.25,4.0,363.25,True,False,Morning,27.789999,0.0
2018-09-11 12:00:00,444.5,4.25,440.25,True,False,Afternoon,27.789999,0.0
2018-09-11 13:00:00,474.0,5.75,468.25,True,False,Afternoon,27.189999,0.0
2018-09-11 14:00:00,446.5,5.25,441.25,True,False,Afternoon,26.89,0.0
2018-09-11 15:00:00,432.5,5.0,427.5,True,False,Afternoon,26.039999,0.0
2018-09-11 16:00:00,462.75,2.5,460.25,True,False,Afternoon,25.49,0.0
2018-09-11 17:00:00,506.25,6.0,500.25,True,False,Afternoon,24.74,0.0
2018-09-11 18:00:00,635.75,8.0,627.75,True,False,Evening,22.99,0.0
2018-09-11 19:00:00,619.25,5.0,614.25,True,False,Evening,22.84,0.0
2018-09-11 20:00:00,568.5,4.25,564.25,True,False,Evening,21.64,0.0
2018-09-11 21:00:00,427.75,3.0,424.75,True,False,Evening,21.49,0.0
2018-09-11 22:00:00,321.25,2.25,319.0,True,False,Evening,21.64,0.0
2018-09-11 23:00:00,323.25,2.75,320.5,True,False,Evening,21.189999,0.2
2018-09-12 00:00:00,265.0,2.5,262.5,False,False,Night,21.64,0.0
2018-09-12 01:00:00,156.75,1.5,155.25,False,False,Night,20.74,0.8
2018-09-12 02:00:00,64.0,0.0,64.0,False,False,Night,20.689999,0.2
2018-09-12 03:00:00,35.75,0.0,35.75,False,False,Night,20.289999,0.0
2018-09-12 04:00:00,34.25,0.0,34.25,False,False,Night,20.24,0.0
2018-09-12 05:00:00,52.5,0.0,52.5,False,False,Night,20.039999,0.0
2018-09-12 06:00:00,124.75,1.0,123.75,False,False,Morning,20.439999,0.0
2018-09-12 07:00:00,459.0,5.5,453.5,False,False,Morning,21.99,0.0
2018-09-12 08:00:00,832.75,19.0,813.75,False,False,Morning,23.84,0.1
2018-09-12 09:00:00,718.5,18.25,700.25,False,False,Morning,24.939999,0.1
2018-09-12 10:00:00,444.5,8.75,435.75,False,False,Morning,25.439999,0.0
2018-09-12 11:00:00,439.5,10.75,428.75,False,False,Morning,26.289999,0.0
2018-09-12 12:00:00,447.75,10.75,437.0,False,False,Afternoon,25.14,0.8
2018-09-12 13:00:00,504.0,10.5,493.5,False,False,Afternoon,25.84,0.1
2018-09-12 14:00:00,584.0,11.5,572.5,False,False,Afternoon,25.289999,0.3
2018-09-12 15:00:00,573.25,11.75,561.5,False,False,Afternoon,25.24,0.2
2018-09-12 16:00:00,581.25,15.5,565.75,False,False,Afternoon,25.34,0.0
2018-09-12 17:00:00,715.5,14.5,701.0,False,False,Afternoon,24.64,0.0
2018-09-12 18:00:00,1025.75,15.5,1010.25,False,False,Evening,23.789999,0.0
2018-09-12 19:00:00,243.75,4.25,239.5,False,False,Evening,22.49,0.0
2018-09-12 20:00:00,296.5,1.75,294.75,False,False,Evening,22.34,0.0
2018-09-12 21:00:00,312.75,0.75,312.0,False,False,Evening,21.64,0.0
2018-09-12 22:00:00,266.5,2.0,264.5,False,False,Evening,21.24,0.0
2018-09-12 23:00:00,240.5,2.25,238.25,False,False,Evening,20.59,0.0
2018-09-13 00:00:00,226.25,4.0,222.25,False,False,Night,21.39,0.0
2018-09-13 01:00:00,138.0,0.25,137.75,False,False,Night,21.14,0.0
2018-09-13 02:00:00,52.75,0.75,52.0,False,False,Night,21.34,0.0
2018-09-13 03:00:00,29.25,0.0,29.25,False,False,Night,20.189999,0.0
2018-09-13 04:00:00,25.0,0.0,25.0,False,False,Night,19.539999,0.0
2018-09-13 05:00:00,41.5,0.5,41.0,False,False,Night,19.539999,0.0
2018-09-13 06:00:00,115.5,0.5,115.0,False,False,Morning,19.89,0.0
2018-09-13 07:00:00,448.0,3.25,444.75,False,False,Morning,21.289999,0.0
2018-09-13 08:00:00,877.75,18.25,859.5,False,False,Morning,23.289999,0.0
2018-09-13 09:00:00,688.25,12.5,675.75,False,False,Morning,25.49,0.0
2018-09-13 10:00:00,392.25,4.25,388.0,False,False,Morning,27.289999,0.0
2018-09-13 11:00:00,400.0,4.75,395.25,False,False,Morning,28.14,0.1
2018-09-13 12:00:00,458.75,2.0,456.75,False,False,Afternoon,27.189999,0.4
2018-09-13 13:00:00,534.0,4.25,529.75,False,False,Afternoon,26.84,0.0
2018-09-13 14:00:00,617.25,7.75,609.5,False,False,Afternoon,26.64,0.0
2018-09-13 15:00:00,585.75,5.75,580.0,False,False,Afternoon,26.64,0.0
2018-09-13 16:00:00,608.25,8.25,600.0,False,False,Afternoon,26.14,0.0
2018-09-13 17:00:00,735.5,8.25,727.25,False,False,Afternoon,25.439999,0.0
2018-09-13 18:00:00,978.0,13.5,964.5,False,False,Evening,24.289999,0.0
2018-09-13 19:00:00,894.25,13.25,881.0,False,False,Evening,23.439999,0.0
2018-09-13 20:00:00,740.75,6.75,734.0,False,False,Evening,22.84,0.0
2018-09-13 21:00:00,563.0,4.5,558.5,False,False,Evening,22.34,0.0
2018-09-13 22:00:00,395.25,3.75,391.5,False,False,Evening,21.59,0.0
2018-09-13 23:00:00,314.0,4.25,309.75,False,False,Evening,21.09,0.0
2018-09-14 00:00:00,262.0,6.25,255.75,False,True,Night,21.439999,0.0
2018-09-14 01:00:00,147.25,1.75,145.5,False,True,Night,21.39,0.0
2018-09-14 02:00:00,92.0,1.25,90.75,False,True,Night,20.39,0.0
2018-09-14 03:00:00,43.75,0.75,43.0,False,True,Night,19.74,0.0
2018-09-14 04:00:00,23.0,0.0,23.0,False,True,Night,19.14,0.0
2018-09-14 05:00:00,52.75,0.0,52.75,False,True,Night,19.539999,0.0
2018-09-14 06:00:00,106.75,0.5,106.25,False,True,Morning,20.49,0.0
2018-09-14 07:00:00,449.0,5.25,443.75,False,True,Morning,22.64,0.0
2018-09-14 08:00:00,824.25,15.75,808.5,False,True,Morning,24.39,0.0
2018-09-14 09:00:00,647.0,12.0,635.0,False,True,Morning,25.539999,0.0
2018-09-14 10:00:00,429.5,3.0,426.5,False,True,Morning,25.64,0.0
2018-09-14 11:00:00,411.25,4.75,406.5,False,True,Morning,26.14,0.0
2018-09-14 12:00:00,465.6666666666667,7.666666666666667,458.0,False,True,Afternoon,25.99,0.0
2018-09-14 13:00:00,501.25,3.0,498.25,False,True,Afternoon,26.84,0.0
2018-09-14 14:00:00,677.75,5.75,672.0,False,True,Afternoon,27.289999,0.0
2018-09-14 15:00:00,702.0,10.25,691.75,False,True,Afternoon,26.689999,0.0
2018-09-14 16:00:00,633.0,9.75,623.25,False,True,Afternoon,26.289999,0.0
2018-09-14 17:00:00,708.75,8.75,700.0,False,True,Afternoon,25.789999,0.0
2018-09-14 18:00:00,772.5,6.5,766.0,False,True,Evening,24.39,0.0
2018-09-14 19:00:00,745.75,7.25,738.5,False,True,Evening,23.49,0.0
2018-09-14 20:00:00,691.25,4.0,687.25,False,True,Evening,23.64,0.0
2018-09-14 21:00:00,528.5,1.75,526.75,False,True,Evening,23.24,0.0
2018-09-14 22:00:00,357.5,1.25,356.25,False,True,Evening,22.09,0.0
2018-09-14 23:00:00,299.5,2.25,297.25,False,True,Evening,20.939999,0.0
2018-09-15 00:00:00,325.25,3.25,322.0,True,True,Night,21.289999,0.0
2018-09-15 01:00:00,234.0,3.0,231.0,True,True,Night,21.689999,0.2
2018-09-15 02:00:00,201.25,2.25,199.0,True,True,Night,22.09,0.4
2018-09-15 03:00:00,168.75,0.5,168.25,True,True,Night,21.789999,0.7
2018-09-15 04:00:00,120.75,0.25,120.5,True,True,Night,21.59,2.2
2018-09-15 05:00:00,83.25,0.5,82.75,True,True,Night,21.14,4.9
2018-09-15 06:00:00,96.5,0.25,96.25,True,True,Morning,21.289999,1.9
2018-09-15 07:00:00,115.25,0.5,114.75,True,True,Morning,21.689999,0.5
2018-09-15 08:00:00,167.0,1.0,166.0,True,True,Morning,22.64,0.0
2018-09-15 09:00:00,236.25,1.75,234.5,True,True,Morning,23.64,0.1
2018-09-15 10:00:00,291.25,1.75,289.5,True,True,Morning,24.59,0.0
2018-09-15 11:00:00,340.0,3.75,336.25,True,True,Morning,24.789999,0.0
2018-09-15 12:00:00,388.0,7.5,380.5,True,True,Afternoon,24.789999,0.0
2018-09-15 13:00:00,446.25,4.5,441.75,True,True,Afternoon,25.34,0.0
2018-09-15 14:00:00,426.5,5.0,421.5,True,True,Afternoon,24.939999,0.0
2018-09-15 15:00:00,340.75,5.5,335.25,True,True,Afternoon,24.289999,0.0
2018-09-15 16:00:00,429.75,3.25,426.5,True,True,Afternoon,23.89,0.0
2018-09-15 17:00:00,412.0,5.75,406.25,True,True,Afternoon,22.89,0.0
2018-09-15 18:00:00,443.75,2.75,441.0,True,True,Evening,21.59,0.9
2018-09-15 19:00:00,457.75,4.0,453.75,True,True,Evening,20.99,0.8
2018-09-15 20:00:00,482.0,4.0,478.0,True,True,Evening,20.689999,0.0
2018-09-15 21:00:00,403.25,2.5,400.75,True,True,Evening,20.189999,0.0
2018-09-15 22:00:00,293.75,1.5,292.25,True,True,Evening,19.84,0.0
2018-09-15 23:00:00,268.5,1.5,267.0,True,True,Evening,19.59,0.0
2018-09-16 00:00:00,167.75,2.0,165.75,True,False,Night,20.689999,0.0
2018-09-16 01:00:00,146.25,1.5,144.75,True,False,Night,20.59,2.0
2018-09-16 02:00:00,146.5,1.75,144.75,True,False,Night,20.34,3.2
