dateTime,bikesInUsage,electricalBikesInUsage,mechanicalBikesInUsage,is_weekend_or_bank_holiday,is_eve_of_weekend_or_bank_holiday,time_of_day,temperature_2m,rain
2018-08-01 17:00:00,662.5,15.0,647.5,False,False,Afternoon,30.689999,0.0
2018-08-01 18:00:00,799.75,12.25,787.5,False,False,Evening,30.24,0.0
2018-08-01 19:00:00,754.75,5.0,749.75,False,False,Evening,28.89,0.0
2018-08-01 20:00:00,679.0,7.0,672.0,False,False,Evening,27.39,0.0
2018-08-01 21:00:00,577.5,5.0,572.5,False,False,Evening,26.689999,0.0
2018-08-01 22:00:00,396.25,3.0,393.25,False,False,Evening,27.289999,0.0
2018-08-01 23:00:00,322.5,4.0,318.5,False,False,Evening,25.539999,0.0
2018-08-02 00:00:00,328.5,2.75,325.75,False,False,Night,25.289999,0.0
2018-08-02 01:00:00,227.75,2.0,225.75,False,False,Night,25.49,0.0
2018-08-02 02:00:00,85.25,0.25,85.0,False,False,Night,25.24,0.0
2018-08-02 03:00:00,29.0,0.0,29.0,False,False,Night,25.289999,0.0
2018-08-02 04:00:00,23.25,0.0,23.25,False,False,Night,25.189999,0.0
2018-08-02 05:00:00,52.25,0.0,52.25,False,False,Night,24.89,0.0
2018-08-02 06:00:00,123.0,0.75,122.25,False,False,Morning,26.689999,0.0
2018-08-02 07:00:00,391.0,2.75,388.25,False,False,Morning,29.689999,0.0
2018-08-02 08:00:00,689.5,11.5,678.0,False,False,Morning,31.89,0.0
2018-08-02 09:00:00,487.25,10.25,477.0,False,False,Morning,33.04,0.0
2018-08-02 10:00:00,307.0,2.5,304.5,False,False,Morning,33.64,0.0
2018-08-02 11:00:00,295.0,3.0,292.0,False,False,Morning,33.84,0.0
2018-08-02 12:00:00,307.0,1.0,306.0,False,False,Afternoon,33.79,0.0
2018-08-02 13:00:00,352.5,5.75,346.75,False,False,Afternoon,33.14,0.0
2018-08-02 14:00:00,387.75,4.75,383.0,False,False,Afternoon,32.739998,0.0
2018-08-02 15:00:00,465.75,5.5,460.25,False,False,Afternoon,32.79,0.0
2018-08-02 16:00:00,462.5,3.75,458.75,False,False,Afternoon,32.09,0.0
2018-08-02 17:00:00,564.0,7.5,556.5,False,False,Afternoon,31.439999,0.0
2018-08-02 18:00:00,792.25,7.5,784.75,False,False,Evening,30.34,0.0
2018-08-02 19:00:00,741.0,10.25,730.75,False,False,Evening,29.09,0.0
2018-08-02 20:00:00,706.0,7.5,698.5,False,False,Evening,28.039999,0.0
2018-08-02 21:00:00,537.25,4.0,533.25,False,False,Evening,27.09,0.0
2018-08-02 22:00:00,392.5,2.5,390.0,False,False,Evening,26.439999,0.0
2018-08-02 23:00:00,321.0,3.5,317.5,False,False,Evening,26.689999,0.0
2018-08-03 00:00:00,328.75,3.0,325.75,False,True,Night,27.14,0.0
2018-08-03 01:00:00,175.5,2.0,173.5,False,True,Night,26.84,0.0
2018-08-03 02:00:00,95.75,1.0,94.75,False,True,Night,26.49,0.0
2018-08-03 03:00:00,34.5,0.0,34.5,False,True,Night,25.789999,0.0
2018-08-03 04:00:00,22.25,0.0,22.25,False,True,Night,25.59,0.0
2018-08-03 05:00:00,51.25,0.5,50.75,False,True,Night,24.84,0.0
2018-08-03 06:00:00,109.75,1.0,108.75,False,True,Morning,26.789999,0.0
2018-08-03 07:00:00,357.75,3.75,354.0,False,True,Morning,29.689999,0.0
2018-08-03 08:00:00,634.0,10.75,623.25,False,True,Morning,32.04,0.0
2018-08-03 09:00:00,440.0,7.0,433.0,False,True,Morning,33.64,0.0
2018-08-03 10:00:00,290.0,2.25,287.75,False,True,Morning,33.989998,0.0
2018-08-03 11:00:00,310.75,3.0,307.75,False,True,Morning,33.44,0.0
2018-08-03 12:00:00,334.0,2.5,331.5,False,True,Afternoon,34.19,0.0
2018-08-03 13:00:00,382.25,3.0,379.25,False,True,Afternoon,34.39,0.0
2018-08-03 14:00:00,479.5,5.0,474.5,False,True,Afternoon,34.239998,0.0
2018-08-03 15:00:00,548.25,7.5,540.75,False,True,Afternoon,33.94,0.0
2018-08-03 16:00:00,488.0,4.5,483.5,False,True,Afternoon,33.19,0.0
2018-08-03 17:00:00,525.5,6.75,518.75,False,True,Afternoon,32.489998,0.0
2018-08-03 18:00:00,564.25,6.5,557.75,False,True,Evening,31.64,0.0
2018-08-03 19:00:00,560.0,4.0,556.0,False,True,Evening,29.789999,0.0
2018-08-03 20:00:00,548.5,3.75,544.75,False,True,Evening,28.439999,0.0
2018-08-03 21:00:00,492.75,5.5,487.25,False,True,Evening,27.84,0.0
2018-08-03 22:00:00,409.0,2.25,406.75,False,True,Evening,27.689999,0.0
2018-08-03 23:00:00,287.75,4.25,283.5,False,True,Evening,26.84,0.0
2018-08-04 00:00:00,291.0,4.25,286.75,True,True,Night,28.49,0.0
2018-08-04 01:00:00,252.0,4.75,247.25,True,True,Night,27.59,0.0
2018-08-04 02:00:00,150.0,0.25,149.75,True,True,Night,26.59,0.0
2018-08-04 03:00:00,118.0,0.5,117.5,True,True,Night,25.939999,0.0
2018-08-04 04:00:00,64.0,0.0,64.0,True,True,Night,25.689999,0.0
2018-08-04 05:00:00,75.75,0.0,75.75,True,True,Night,25.789999,0.0
2018-08-04 06:00:00,102.5,1.0,101.5,True,True,Morning,27.49,0.0
2018-08-04 07:00:00,107.75,0.5,107.25,True,True,Morning,30.539999,0.0
2018-08-04 08:00:00,150.75,0.25,150.5,True,True,Morning,33.34,0.0
2018-08-04 09:00:00,213.5,1.75,211.75,True,True,Morning,35.64,0.0
2018-08-04 10:00:00,248.0,1.75,246.25,True,True,Morning,36.64,0.0
2018-08-04 11:00:00,279.75,2.5,277.25,True,True,Morning,35.09,0.0
2018-08-04 12:00:00,288.75,2.0,286.75,True,True,Afternoon,35.54,0.0
2018-08-04 13:00:00,282.5,2.0,280.5,True,True,Afternoon,36.34,0.0
2018-08-04 14:00:00,269.25,3.75,265.5,True,True,Afternoon,35.69,0.0
2018-08-04 15:00:00,264.5,1.75,262.75,True,True,Afternoon,32.739998,0.1
2018-08-04 16:00:00,330.25,1.25,329.0,True,True,Afternoon,31.89,0.0
2018-08-04 17:00:00,316.75,1.5,315.25,True,True,Afternoon,31.84,0.0
2018-08-04 18:00:00,335.0,2.5,332.5,True,True,Evening,30.99,0.0
2018-08-04 19:00:00,400.0,2.0,398.0,True,True,Evening,28.74,0.0
2018-08-04 20:00:00,410.25,4.5,405.75,True,True,Evening,27.789999,0.0
2018-08-04 21:00:00,384.25,4.0,380.25,True,True,Evening,27.64,0.0
2018-08-04 22:00:00,324.0,1.75,322.25,True,True,Evening,27.24,0.0
2018-08-04 23:00:00,248.5,2.5,246.0,True,True,Evening,27.189999,0.0
2018-08-05 00:00:00,238.25,3.0,235.25,True,False,Night,27.49,0.0
2018-08-05 01:00:00,205.75,3.25,202.5,True,False,Night,26.74,0.0
2018-08-05 02:00:00,125.25,1.0,124.25,True,False,Night,25.939999,0.0
2018-08-05 03:00:00,96.25,0.5,95.75,True,False,Night,26.039999,0.0
2018-08-05 04:00:00,67.5,1.0,66.5,True,False,Night,26.09,0.0
2018-08-05 05:00:00,61.75,0.0,61.75,True,False,Night,26.189999,0.0
2018-08-05 06:00:00,76.0,0.75,75.25,True,False,Morning,27.64,0.0
2018-08-05 07:00:00,93.25,0.5,92.75,True,False,Morning,30.439999,0.0
2018-08-05 08:00:00,109.5,1.25,108.25,True,False,Morning,33.34,0.0
2018-08-05 09:00:00,157.25,1.5,155.75,True,False,Morning,34.64,0.0
2018-08-05 10:00:00,199.75,3.75,196.0,True,False,Morning,34.89,0.0
2018-08-05 11:00:00,251.25,1.75,249.5,True,False,Morning,34.59,0.0
2018-08-05 12:00:00,259.25,2.25,257.0,True,False,Afternoon,33.989998,0.0
2018-08-05 13:00:00,253.0,1.75,251.25,True,False,Afternoon,35.09,0.0
2018-08-05 14:00:00,251.5,3.0,248.5,True,False,Afternoon,34.59,0.1
2018-08-05 15:00:00,239.75,5.25,234.5,True,False,Afternoon,33.04,0.0
2018-08-05 16:00:00,285.5,4.25,281.25,True,False,Afternoon,32.34,0.0
2018-08-05 17:00:00,316.25,2.25,314.0,True,False,Afternoon,30.59,0.0
2018-08-05 18:00:00,338.0,1.75,336.25,True,False,Evening,29.59,0.0
2018-08-05 19:00:00,394.0,3.75,390.25,True,False,Evening,28.439999,0.0
2018-08-05 20:00:00,402.5,6.25,396.25,True,False,Evening,27.34,0.0
2018-08-05 21:00:00,371.0,4.75,366.25,True,False,Evening,27.939999,0.0
2018-08-05 22:00:00,299.0,3.25,295.75,True,False,Evening,27.59,0.0
2018-08-05 23:00:00,233.5,2.25,231.25,True,False,Evening,27.039999,0.0
2018-08-06 00:00:00,196.75,1.0,195.75,False,False,Night,25.14,0.0
2018-08-06 01:00:00,126.5,2.0,124.5,False,False,Night,23.84,0.2
2018-08-06 02:00:00,30.75,0.0,30.75,False,False,Night,23.99,0.0
2018-08-06 03:00:00,13.5,0.0,13.5,False,False,Night,24.09,0.0
2018-08-06 04:00:00,12.0,0.0,12.0,False,False,Night,23.939999,0.0
2018-08-06 05:00:00,40.25,0.0,40.25,False,False,Night,23.34,0.0
2018-08-06 06:00:00,100.25,1.25,99.0,False,False,Morning,24.74,0.0
2018-08-06 07:00:00,293.5,3.25,290.25,False,False,Morning,27.59,0.0
2018-08-06 08:00:00,560.5,10.75,549.75,False,False,Morning,29.99,0.0
2018-08-06 09:00:00,420.0,8.5,411.5,False,False,Morning,31.039999,0.0
2018-08-06 10:00:00,259.0,6.0,253.0,False,False,Morning,31.39,0.0
2018-08-06 11:00:00,262.5,8.75,253.75,False,False,Morning,31.64,0.0
2018-08-06 12:00:00,265.75,6.25,259.5,False,False,Afternoon,31.59,0.0
2018-08-06 13:00:00,313.0,8.0,305.0,False,False,Afternoon,32.44,0.0
2018-08-06 14:00:00,352.5,9.0,343.5,False,False,Afternoon,31.99,0.0
2018-08-06 15:00:00,405.5,13.0,392.5,False,False,Afternoon,30.789999,0.0
2018-08-06 16:00:00,396.25,9.0,387.25,False,False,Afternoon,31.09,0.0
2018-08-06 17:00:00,490.75,11.0,479.75,False,False,Afternoon,30.039999,0.0
2018-08-06 18:00:00,674.75,10.25,664.5,False,False,Evening,28.99,0.0
2018-08-06 19:00:00,605.75,7.5,598.25,False,False,Evening,27.74,0.0
2018-08-06 20:00:00,530.5,8.25,522.25,False,False,Evening,26.939999,0.0
2018-08-06 21:00:00,439.75,4.5,435.25,False,False,Evening,25.939999,0.0
2018-08-06 22:00:00,334.25,4.25,330.0,False,False,Evening,26.99,0.0
2018-08-06 23:00:00,223.0,4.5,218.5,False,False,Evening,26.09,0.0
2018-08-07 00:00:00,198.0,5.25,192.75,False,False,Night,25.64,0.0
2018-08-07 01:00:00,147.5,4.0,143.5,False,False,Night,25.49,0.0
2018-08-07 02:00:00,55.25,2.25,53.0,False,False,Night,25.14,0.0
2018-08-07 03:00:00,25.5,2.0,23.5,False,False,Night,24.939999,0.0
2018-08-07 04:00:00,21.0,2.0,19.0,False,False,Night,24.59,0.0
2018-08-07 05:00:00,47.0,2.0,45.0,False,False,Night,24.39,0.0
2018-08-07 06:00:00,106.5,3.0,103.5,False,False,Morning,26.09,0.1
2018-08-07 07:00:00,332.0,4.25,327.75,False,False,Morning,27.09,0.1
2018-08-07 08:00:00,618.0,12.0,606.0,False,False,Morning,28.689999,0.0
2018-08-07 09:00:00,457.0,9.75,447.25,False,False,Morning,29.59,0.7
2018-08-07 10:00:00,288.5,3.25,285.25,False,False,Morning,29.689999,0.1
2018-08-07 11:00:00,283.5,3.0,280.5,False,False,Morning,29.789999,0.5
2018-08-07 12:00:00,274.75,3.0,271.75,False,False,Afternoon,30.14,0.0
2018-08-07 13:00:00,297.75,5.5,292.25,False,False,Afternoon,30.74,0.0
2018-08-07 14:00:00,364.5,5.5,359.0,False,False,Afternoon,31.039999,0.0
2018-08-07 15:00:00,435.5,4.5,431.0,False,False,Afternoon,30.34,0.0
2018-08-07 16:00:00,410.5,5.75,404.75,False,False,Afternoon,30.24,0.0
2018-08-07 17:00:00,510.25,6.0,504.25,False,False,Afternoon,29.59,0.0
2018-08-07 18:00:00,705.25,10.0,695.25,False,False,Evening,28.439999,0.0
2018-08-07 19:00:00,665.0,6.5,658.5,False,False,Evening,27.289999,0.0
2018-08-07 20:00:00,565.0,7.75,557.25,False,False,Evening,26.49,0.0
2018-08-07 21:00:00,464.25,8.5,455.75,False,False,Evening,26.14,0.0
2018-08-07 22:00:00,337.5,2.25,335.25,False,False,Evening,25.59,0.0
2018-08-07 23:00:00,273.0,6.0,267.0,False,False,Evening,25.64,0.0
2018-08-08 00:00:00,236.25,2.25,234.0,False,False,Night,25.09,0.0
2018-08-08 01:00:00,174.0,1.0,173.0,False,False,Night,23.34,1.3
2018-08-08 02:00:00,69.0,0.0,69.0,False,False,Night,23.039999,0.1
2018-08-08 03:00:00,37.75,0.0,37.75,False,False,Night,23.039999,0.0
2018-08-08 04:00:00,28.5,0.0,28.5,False,False,Night,23.24,0.0
2018-08-08 05:00:00,55.75,0.0,55.75,False,False,Night,20.89,2.8
2018-08-08 06:00:00,123.25,1.25,122.0,False,False,Morning,20.64,3.4
2018-08-08 07:00:00,335.75,3.25,332.5,False,False,Morning,21.64,0.2
2018-08-08 08:00:00,579.0,10.5,568.5,False,False,Morning,22.34,0.0
2018-08-08 09:00:00,449.25,7.5,441.75,False,False,Morning,23.49,0.0
2018-08-08 10:00:00,283.0,3.25,279.75,False,False,Morning,25.289999,0.0
2018-08-08 11:00:00,294.0,3.75,290.25,False,False,Morning,26.39,0.0
2018-08-08 12:00:00,285.25,4.5,280.75,False,False,Afternoon,28.289999,0.0
2018-08-08 13:00:00,343.0,5.25,337.75,False,False,Afternoon,28.24,0.1
2018-08-08 14:00:00,390.25,5.0,385.25,False,False,Afternoon,28.74,0.0
2018-08-08 15:00:00,443.25,5.75,437.5,False,False,Afternoon,28.84,0.2
2018-08-08 16:00:00,429.0,8.5,420.5,False,False,Afternoon,29.289999,0.0
2018-08-08 17:00:00,501.75,8.75,493.0,False,False,Afternoon,28.689999,0.0
2018-08-08 18:00:00,686.25,10.0,676.25,False,False,Evening,27.939999,0.0
2018-08-08 19:00:00,665.75,11.5,654.25,False,False,Evening,26.539999,0.0
2018-08-08 20:00:00,572.75,13.5,559.25,False,False,Evening,25.74,0.0
2018-08-08 21:00:00,391.25,10.5,380.75,False,False,Evening,24.59,0.0
2018-08-08 22:00:00,328.25,7.25,321.0,False,False,Evening,24.59,0.0
2018-08-08 23:00:00,270.5,9.75,260.75,False,False,Evening,25.789999,0.0
2018-08-09 00:00:00,266.75,7.0,259.75,False,False,Night,25.439999,0.1
2018-08-09 01:00:00,147.0,6.5,140.5,False,False,Night,22.99,2.3
2018-08-09 02:00:00,54.0,6.75,47.25,False,False,Night,22.49,0.0
2018-08-09 03:00:00,16.25,0.5,15.75,False,False,Night,22.59,0.0
2018-08-09 04:00:00,14.0,0.0,14.0,False,False,Night,24.039999,0.0
2018-08-09 05:00:00,42.25,0.0,42.25,False,False,Night,22.84,0.0
2018-08-09 06:00:00,100.75,1.25,99.5,False,False,Morning,24.39,0.0
2018-08-09 07:00:00,299.75,2.75,297.0,False,False,Morning,26.289999,0.0
2018-08-09 08:00:00,547.5,9.25,538.25,False,False,Morning,27.39,0.0
2018-08-09 09:00:00,351.25,8.5,342.75,False,False,Morning,27.99,0.0
2018-08-09 10:00:00,211.75,5.0,206.75,False,False,Morning,28.59,0.2
2018-08-09 11:00:00,241.25,4.5,236.75,False,False,Morning,28.189999,1.1
2018-08-09 12:00:00,278.5,5.5,273.0,False,False,Afternoon,27.89,0.1
2018-08-09 13:00:00,308.75,6.25,302.5,False,False,Afternoon,28.439999,0.6
2018-08-09 14:00:00,374.25,5.5,368.75,False,False,Afternoon,26.84,0.0
2018-08-09 15:00:00,466.0,7.75,458.25,False,False,Afternoon,27.99,0.0
2018-08-09 16:00:00,424.0,2.25,421.75,False,False,Afternoon,27.64,0.8
2018-08-09 17:00:00,285.5,2.0,283.5,False,False,Afternoon,21.939999,5.4
2018-08-09 18:00:00,521.75,7.0,514.75,False,False,Evening,21.789999,2.7
2018-08-09 19:00:00,547.0,9.0,538.0,False,False,Evening,22.49,0.8
2018-08-09 20:00:00,505.75,6.75,499.0,False,False,Evening,22.34,0.9
2018-08-09 21:00:00,390.5,6.0,384.5,False,False,Evening,21.49,1.8
2018-08-09 22:00:00,276.75,3.5,273.25,False,False,Evening,21.289999,0.0
2018-08-09 23:00:00,247.75,2.5,245.25,False,False,Evening,21.34,0.0
2018-08-10 00:00:00,216.25,4.25,212.0,False,True,Night,21.64,0.0
2018-08-10 01:00:00,149.75,3.5,146.25,False,True,Night,21.039999,0.0
2018-08-10 02:00:00,75.33333333333333,2.0,73.33333333333333,False,True,Night,20.99,0.0
2018-08-10 03:00:00,35.5,0.0,35.5,False,True,Night,21.14,0.0
2018-08-10 04:00:00,21.0,0.0,21.0,False,True,Night,20.89,0.0
2018-08-10 05:00:00,46.0,0.25,45.75,False,True,Night,21.14,0.0
2018-08-10 06:00:00,103.5,1.25,102.25,False,True,Morning,21.74,0.0
2018-08-10 07:00:00,294.75,1.5,293.25,False,True,Morning,22.439999,0.0
2018-08-10 08:00:00,524.75,8.5,516.25,False,True,Morning,23.84,0.0
2018-08-10 09:00:00,399.75,5.0,394.75,False,True,Morning,24.789999,0.0
2018-08-10 10:00:00,260.0,1.25,258.75,False,True,Morning,25.59,0.0
2018-08-10 11:00:00,276.25,2.5,273.75,False,True,Morning,25.939999,0.0
2018-08-10 12:00:00,312.5,2.5,310.0,False,True,Afternoon,26.689999,0.0
2018-08-10 13:00:00,366.5,2.75,363.75,False,True,Afternoon,26.34,0.0
2018-08-10 14:00:00,450.5,4.5,446.0,False,True,Afternoon,26.89,0.0
2018-08-10 15:00:00,539.0,4.25,534.75,False,True,Afternoon,26.59,0.0
2018-08-10 16:00:00,527.25,3.0,524.25,False,True,Afternoon,26.09,0.0
2018-08-10 17:00:00,512.0,4.5,507.5,False,True,Afternoon,25.59,0.0
2018-08-10 18:00:00,546.0,7.0,539.0,False,True,Evening,24.89,0.0
2018-08-10 19:00:00,524.0,9.25,514.75,False,True,Evening,23.59,0.0
2018-08-10 20:00:00,528.25,5.75,522.5,False,True,Evening,22.939999,0.0
2018-08-10 21:00:00,425.5,2.5,423.0,False,True,Evening,22.14,0.0
2018-08-10 22:00:00,326.5,4.75,321.75,False,True,Evening,21.89,0.0
2018-08-10 23:00:00,269.5,5.5,264.0,False,True,Evening,21.39,0.0
2018-08-11 00:00:00,262.5,3.25,259.25,True,True,Night,21.59,0.0
2018-08-11 01:00:00,191.5,3.0,188.5,True,True,Night,21.439999,0.0
2018-08-11 02:00:00,145.5,3.25,142.25,True,True,Night,21.39,0.0
2018-08-11 03:00:00,135.0,2.25,132.75,True,True,Night,21.34,0.0
2018-08-11 04:00:00,103.0,1.5,101.5,True,True,Night,21.39,0.0
2018-08-11 05:00:00,66.25,1.75,64.5,True,True,Night,21.24,0.0
2018-08-11 06:00:00,98.0,1.5,96.5,True,True,Morning,22.14,0.0
2018-08-11 07:00:00,100.75,1.25,99.5,True,True,Morning,24.24,0.0
2018-08-11 08:00:00,126.25,1.75,124.5,True,True,Morning,25.64,0.0
2018-08-11 09:00:00,180.0,2.75,177.25,True,True,Morning,26.789999,0.0
2018-08-11 10:00:00,223.5,3.0,220.5,True,True,Morning,27.539999,0.0
2018-08-11 11:00:00,274.25,5.5,268.75,True,True,Morning,27.939999,0.0
2018-08-11 12:00:00,288.75,2.75,286.0,True,True,Afternoon,27.64,0.0
2018-08-11 13:00:00,319.25,1.75,317.5,True,True,Afternoon,27.89,0.0
2018-08-11 14:00:00,320.25,4.25,316.0,True,True,Afternoon,27.789999,0.0
2018-08-11 15:00:00,308.5,1.75,306.75,True,True,Afternoon,27.39,0.0
2018-08-11 16:00:00,342.75,3.25,339.5,True,True,Afternoon,27.289999,0.0
2018-08-11 17:00:00,335.5,5.25,330.25,True,True,Afternoon,26.789999,0.0
2018-08-11 18:00:00,367.5,5.25,362.25,True,True,Evening,26.039999,0.0
2018-08-11 19:00:00,401.75,1.75,400.0,True,True,Evening,25.09,0.0
2018-08-11 20:00:00,423.25,2.5,420.75,True,True,Evening,24.59,0.0
2018-08-11 21:00:00,358.5,1.5,357.0,True,True,Evening,24.09,0.0
2018-08-11 22:00:00,306.5,3.0,303.5,True,True,Evening,23.84,0.0
2018-08-11 23:00:00,250.0,3.0,247.0,True,True,Evening,22.689999,0.0
2018-08-12 00:00:00,256.25,1.25,255.0,True,False,Night,23.14,0.0
2018-08-12 01:00:00,172.5,1.5,171.0,True,False,Night,23.789999,0.0
2018-08-12 02:00:00,120.25,1.5,118.75,True,False,Night,23.439999,0.0
2018-08-12 03:00:00,117.0,1.0,116.0,True,False,Night,23.24,0.0
2018-08-12 04:00:00,87.75,0.25,87.5,True,False,Night,22.89,0.0
2018-08-12 05:00:00,72.75,1.25,71.5,True,False,Night,22.59,0.0
2018-08-12 06:00:00,79.75,0.25,79.5,True,False,Morning,23.64,0.0
2018-08-12 07:00:00,87.75,1.0,86.75,True,False,Morning,25.439999,0.0
2018-08-12 08:00:00,110.25,0.75,109.5,True,False,Morning,27.34,0.1
2018-08-12 09:00:00,131.0,1.5,129.5,True,False,Morning,28.09,0.1
2018-08-12 10:00:00,157.0,1.0,156.0,True,False,Morning,29.039999,0.1
2018-08-12 11:00:00,210.75,1.5,209.25,True,False,Morning,29.59,0.0
2018-08-12 12:00:00,238.0,0.25,237.75,True,False,Afternoon,29.09,0.0
2018-08-12 13:00:00,246.5,1.5,245.0,True,False,Afternoon,29.689999,0.0
2018-08-12 14:00:00,261.5,2.25,259.25,True,False,Afternoon,28.439999,0.0
2018-08-12 15:00:00,252.5,1.5,251.0,True,False,Afternoon,28.64,0.0
2018-08-12 16:00:00,293.5,1.5,292.0,True,False,Afternoon,28.439999,0.0
2018-08-12 17:00:00,319.0,2.25,316.75,True,False,Afternoon,28.289999,0.0
2018-08-12 18:00:00,326.0,5.25,320.75,True,False,Evening,27.59,0.0
2018-08-12 19:00:00,399.25,3.0,396.25,True,False,Evening,25.89,0.0
2018-08-12 20:00:00,357.0,7.0,350.0,True,False,Evening,24.39,0.0
2018-08-12 21:00:00,294.5,4.5,290.0,True,False,Evening,23.74,0.0
2018-08-12 22:00:00,245.0,2.0,243.0,True,False,Evening,22.99,0.0
2018-08-12 23:00:00,195.0,3.25,191.75,True,False,Evening,23.34,0.0
2018-08-13 00:00:00,198.25,1.25,197.0,False,False,Night,24.74,0.0
2018-08-13 01:00:00,117.0,2.25,114.75,False,False,Night,23.89,0.0
2018-08-13 02:00:00,38.5,0.0,38.5,False,False,Night,23.289999,0.0
2018-08-13 03:00:00,15.25,0.0,15.25,False,False,Night,22.34,0.0
2018-08-13 04:00:00,15.0,0.0,15.0,False,False,Night,22.039999,0.0
2018-08-13 05:00:00,36.75,0.0,36.75,False,False,Night,21.689999,0.0
2018-08-13 06:00:00,94.0,0.75,93.25,False,False,Morning,22.89,0.0
2018-08-13 07:00:00,268.75,1.5,267.25,False,False,Morning,24.99,0.0
2018-08-13 08:00:00,464.25,6.0,458.25,False,False,Morning,26.59,0.0
2018-08-13 09:00:00,345.0,5.0,340.0,False,False,Morning,27.689999,0.0
2018-08-13 10:00:00,240.25,3.0,237.25,False,False,Morning,28.89,0.0
2018-08-13 11:00:00,244.25,1.5,242.75,False,False,Morning,29.64,0.0
2018-08-13 12:00:00,282.0,2.25,279.75,False,False,Afternoon,28.34,0.0
2018-08-13 13:00:00,326.25,5.5,320.75,False,False,Afternoon,28.49,0.0
2018-08-13 14:00:00,352.75,2.75,350.0,False,False,Afternoon,28.789999,0.0
2018-08-13 15:00:00,417.75,5.0,412.75,False,False,Afternoon,27.939999,0.0
2018-08-13 16:00:00,387.5,6.5,381.0,False,False,Afternoon,27.09,0.0
2018-08-13 17:00:00,481.5,4.25,477.25,False,False,Afternoon,26.39,0.0
2018-08-13 18:00:00,636.25,6.25,630.0,False,False,Evening,25.39,0.0
2018-08-13 19:00:00,554.5,5.25,549.25,False,False,Evening,24.689999,0.0
2018-08-13 20:00:00,480.5,2.5,478.0,False,False,Evening,24.34,0.0
2018-08-13 21:00:00,386.75,2.25,384.5,False,False,Evening,23.84,0.0
2018-08-13 22:00:00,283.75,2.5,281.25,False,False,Evening,23.939999,0.0
2018-08-13 23:00:00,194.5,3.0,191.5,False,False,Evening,23.99,0.0
2018-08-14 00:00:00,167.0,1.75,165.25,False,True,Night,21.89,0.0
2018-08-14 01:00:00,127.0,1.0,126.0,False,True,Night,22.24,0.1
2018-08-14 02:00:00,45.75,0.0,45.75,False,True,Night,22.189999,0.1
2018-08-14 03:00:00,9.75,0.0,9.75,False,True,Night,22.189999,0.0
2018-08-14 04:00:00,7.5,0.0,7.5,False,True,Night,21.689999,0.0
2018-08-14 05:00:00,28.0,0.0,28.0,False,True,Night,22.039999,0.0
2018-08-14 06:00:00,87.5,0.5,87.0,False,True,Morning,22.49,0.0
2018-08-14 07:00:00,254.5,2.75,251.75,False,True,Morning,23.539999,0.0
2018-08-14 08:00:00,459.25,7.0,452.25,False,True,Morning,24.539999,0.3
2018-08-14 09:00:00,382.25,7.75,374.5,False,True,Morning,25.689999,0.1
2018-08-14 10:00:00,274.0,5.75,268.25,False,True,Morning,26.99,0.2
2018-08-14 11:00:00,275.75,2.75,273.0,False,True,Morning,27.14,0.0
2018-08-14 12:00:00,298.0,1.25,296.75,False,True,Afternoon,27.189999,0.0
2018-08-14 13:00:00,324.0,1.0,323.0,False,True,Afternoon,27.39,0.3
2018-08-14 14:00:00,363.75,4.0,359.75,False,True,Afternoon,27.39,0.0
2018-08-14 15:00:00,431.5,6.75,424.75,False,True,Afternoon,26.99,0.0
2018-08-14 16:00:00,416.5,3.75,412.75,False,True,Afternoon,26.39,0.0
2018-08-14 17:00:00,486.75,5.0,481.75,False,True,Afternoon,25.39,0.0
2018-08-14 18:00:00,627.75,5.75,622.0,False,True,Evening,24.99,0.0
2018-08-14 19:00:00,578.25,5.25,573.0,False,True,Evening,24.14,0.0
2018-08-14 20:00:00,501.0,4.25,496.75,False,True,Evening,23.64,0.0
2018-08-14 21:00:00,435.0,2.5,432.5,False,True,Evening,23.74,0.0
2018-08-14 22:00:00,295.75,2.25,293.5,False,True,Evening,23.64,0.0
2018-08-14 23:00:00,238.25,4.25,234.0,False,True,Evening,24.14,0.0
2018-08-15 00:00:00,238.0,1.5,236.5,True,False,Night,22.689999,0.0
2018-08-15 01:00:00,187.75,2.75,185.0,True,False,Night,22.59,0.0
2018-08-15 02:00:00,110.5,2.0,108.5,True,False,Night,21.99,0.0
2018-08-15 03:00:00,83.75,0.5,83.25,True,False,Night,21.89,0.0
2018-08-15 04:00:00,60.25,0.0,60.25,True,False,Night,21.34,0.0
2018-08-15 05:00:00,56.75,0.0,56.75,True,False,Night,21.14,0.0
2018-08-15 06:00:00,92.5,0.75,91.75,True,False,Morning,21.99,0.1
2018-08-15 07:00:00,124.0,0.25,123.75,True,False,Morning,23.289999,0.0
2018-08-15 08:00:00,177.25,1.0,176.25,True,False,Morning,24.49,0.0
2018-08-15 09:00:00,199.0,1.0,198.0,True,False,Morning,25.39,0.0
2018-08-15 10:00:00,221.25,0.75,220.5,True,False,Morning,25.64,0.0
2018-08-15 11:00:00,261.75,2.5,259.25,True,False,Morning,25.789999,0.0
2018-08-15 12:00:00,289.25,1.75,287.5,True,False,Afternoon,27.39,0.0
2018-08-15 13:00:00,313.25,0.5,312.75,True,False,Afternoon,27.49,0.2
2018-08-15 14:00:00,318.25,2.75,315.5,True,False,Afternoon,28.09,0.0
